RAW: 21, s: 105, aX: 1.20, aY: 1.66, aZ: 9.81, gX: -0.20, gY: 0.14, gZ: -0.00, timeS: 40000.00
RAW: 22, s: 110, aX: 0.49, aY: 1.19, aZ: 9.10, gX: -0.18, gY: -0.03, gZ: 0.04, timeS: 40014.00
RAW: 23, s: 115, aX: -1.47, aY: 1.63, aZ: 10.83, gX: -0.16, gY: 0.02, gZ: -0.03, timeS: 40027.00
RAW: 24, s: 120, aX: 0.38, aY: 2.85, aZ: 9.23, gX: -0.04, gY: 0.05, gZ: -0.09, timeS: 40041.00
RAW: 25, s: 125, aX: 0.65, aY: 0.60, aZ: 9.61, gX: -0.11, gY: -0.01, gZ: -0.01, timeS: 40054.00
RAW: 26, s: 130, aX: -0.68, aY: 0.55, aZ: 10.50, gX: 0.01, gY: -0.12, gZ: -0.02, timeS: 40068.00
RAW: 27, s: 135, aX: -0.18, aY: 1.64, aZ: 9.26, gX: -0.02, gY: 0.05, gZ: -0.13, timeS: 40082.00
RAW: 28, s: 140, aX: 4.26, aY: 0.06, aZ: 10.81, gX: 0.03, gY: 0.14, gZ: -0.03, timeS: 40095.00
RAW: 29, s: 145, aX: 0.59, aY: 2.04, aZ: 6.82, gX: 0.01, gY: -0.11, gZ: 0.01, timeS: 40109.00
RAW: 30, s: 150, aX: 3.89, aY: -0.96, aZ: 10.23, gX: 0.01, gY: 0.23, gZ: 0.02, timeS: 40122.00
RAW: 31, s: 155, aX: 0.87, aY: 1.52, aZ: 8.23, gX: 0.00, gY: -0.17, gZ: 0.06, timeS: 40136.00
RAW: 32, s: 150, aX: -1.02, aY: 1.98, aZ: 10.04, gX: 0.11, gY: 0.21, gZ: 0.11, timeS: 40150.00
RAW: 33, s: 145, aX: -0.91, aY: -0.06, aZ: 9.52, gX: 0.05, gY: -0.21, gZ: 0.13, timeS: 40163.00
RAW: 34, s: 140, aX: -0.86, aY: -0.40, aZ: 10.92, gX: -0.12, gY: -0.03, gZ: 0.14, timeS: 40177.00
RAW: 35, s: 135, aX: 3.49, aY: -0.21, aZ: 8.80, gX: -0.20, gY: -0.09, gZ: 0.10, timeS: 40190.00
RAW: 36, s: 130, aX: -0.15, aY: 0.45, aZ: 9.26, gX: -0.27, gY: -0.12, gZ: 0.04, timeS: 40204.00
RAW: 37, s: 125, aX: 0.95, aY: -0.09, aZ: 8.07, gX: -0.15, gY: 0.16, gZ: -0.16, timeS: 40218.00
RAW: 38, s: 120, aX: -0.16, aY: -0.87, aZ: 11.85, gX: -0.19, gY: -0.17, gZ: -0.11, timeS: 40231.00
