90, 112
95, 112
100, 110
105, 110
110, 111
115, 110
120, 112
125, 113
130, 178
135, 0
140, 0
145, 0
150, 0
150, 0
145, 0
140, 0
135, 0
130, 0
125, 0
120, 179
115, 111
110, 112
105, 110
100, 110
95, 112
90, 110
85, 110
80, 112
75, 110
70, 110
65, 111
60, 113
55, 0
50, 0
45, 0
40, 0
35, 0
30, 0
Heading 88.72, deg
Heading 88.72, deg 
Heading 88.72, deg 
Heading 88.68, deg 
Heading 88.56, deg 
Heading 88.35, deg 
Heading 87.96, deg 
Heading 87.47, deg 
Heading 86.98, deg 
Heading 86.41, deg 
Heading 85.71, deg 
Heading 85.00, deg 
Heading 84.22, deg 
Heading 83.45, deg 
Heading 82.52, deg 
Heading 81.54, deg 
Heading 80.49, deg 
Heading 79.41, deg
Heading 78.37, deg 
Heading 77.16, deg 
Heading 75.88, deg 
Heading 74.54, deg 
Heading 73.31, deg 
Heading 71.91, deg 
Heading 70.58, deg 
Heading 69.37, deg 
Heading 68.07, deg 
Heading 66.85, deg 
Heading 65.75, deg 
Heading 64.76, deg 
Heading 63.90, deg 
Heading 63.19, deg 
Heading 62.61, deg 
RPM1 7.50, RPM2 7.50, Counter1 5, Counter2 5, distanceTraveled 5.12, posX 11.16, posY 14.64
30, 189
35, 188
40, 189
45, 83
50, 190
55, 190
60, 191
65, 191
70, 191
75, 0
80, 0
85, 0
90, 0
95, 0
100, 0
105, 113
110, 113
115, 112
120, 112
125, 113
130, 110
135, 111
140, 112
145, 111
150, 111
150, 112
145, 110
140, 113
135, 112
130, 111
125, 112
120, 112
115, 111
110, 113
105, 112
100, 114
95, 113
90, 0
85, 0
80, 0
75, 0
70, 0
65, 0
60, 192
55, 192
50, 189
45, 189
40, 189
35, 189
30, 189
Heading 62.61, deg
Heading 62.61, deg 
Heading 62.60, deg 
Heading 62.56, deg 
Heading 62.45, deg
Heading 62.19, deg 
Heading 61.80, deg 
Heading 61.41, deg 
Heading 60.91, deg 
Heading 60.39, deg 
Heading 59.66, deg 
Heading 58.71, deg 
Heading 57.93, deg 
Heading 57.10, deg 
Heading 56.19, deg 
Heading 55.19, deg 
Heading 54.03, deg
Heading 53.03, deg 
Heading 51.38, deg 
Heading 49.97, deg 
Heading 48.54, deg 
Heading 47.15, deg 
Heading 45.52, deg 
Heading 44.14, deg 
Heading 42.65, deg 
Heading 41.11, deg 
Heading 39.62, deg 
Heading 38.05, deg 
Heading 36.67, deg 
Heading 35.32, deg 
Heading 34.12, deg 
Heading 33.03, deg 
Heading 32.08, deg 
RPM1 6.00, RPM2 7.50, Counter1 4, Counter2 5, distanceTraveled 4.61, posX 14.29, posY 18.03
30, 154
35, 154
40, 154
45, 154
50, 155
55, 155
60, 157
65, 186
70, 185
